Sent	NegAdj	Noun	Adj	Fq	AdjFq
NEG	A	Polák	šílený	40	12.450572525673
NEG	A	Vietnamec	těžký	113	19.7864890739828
POS	A	Američan	skvělý	1103	263.013951803824
POS	A	Rakousko	příjemný	244	36.4493082093393
POS	A	Američan	vynikající	423	113.074028751838
NEG	A	Rom	původní	508	123.637485334622
NEG	A	Čech	smutný	756	164.946150585929
NEG	A	Američan	hrůzný	59	10.3625403102389
POS	A	Rakušan	slavný	384	160.421532541063
NEG	A	Češka	pouhý	129	23.9101855825317
POS	A	Němec	hluboký	413	60.2922859412767
NEG	A	Američan	dominantní	75	16.2534358818511
POS	A	Francie	krásný	1269	254.472703600091
POS	A	Holanďan	výborný	55	15.9774558638151
POS	A	Číňan	mocný	57	15.443298947006
POS	A	Francie	věřící	87	14.931056127123
NEG	A	Ukrajina	zoufalý	57	15.122562047562
NEG	A	Francie	sporný	184	26.3997204479402
POS	A	Rumun	zkušený	61	16.8181569292553
POS	A	Rakousko	přesný	174	23.7199271294764
NEG	A	Češka	obviněný	36	13.8171161203138
POS	A	Francie	umírněný	99	12.4558649431055
NEG	A	Američan	omezený	177	28.7655152945592
NEG	A	Ukrajina	katastrofální	54	11.7485831849609
POS	A	Francouz	revoluční	64	11.1804079834933
POS	A	Němec	mohutný	147	24.269765026885
POS	A	Německo	zábavní	221	41.7004108245924
POS	A	Francouzka	štíhlý	44	16.8501247783225
NEG	A	Čech	zvláštní	1449	277.48915156805
POS	A	Rusko	příjemný	297	42.8258558711916
POS	A	Američan	pravý	585	151.149833298666
NEG	A	Ukrajina	nakažený	69	11.9133544015274
POS	A	Bulhar	zkušený	39	13.0840354694612
POS	A	Rakousko	aktivní	475	73.6188144255348
POS	A	Čech	bohatý	7437	5992.50624223487
POS/NEG	A	Německo	důležitý	4811	854.396373170991
POS	A	Francie	špičkový	624	94.4292975614554
NEG	A	Čech	prázdný	625	90.463304802437
POS	N	Američan	úspěšný	160	28.4927432561012
POS	A	Američan	kladný	77	14.3461782159802
POS	A	Bulharsko	skvělý	148	25.291756089776
POS	A	Ukrajina	luxusní	85	11.2892636733586
POS	A	Ukrajinec	vítězný	112	62.4058730584735
POS	A	Polsko	boží	115	14.7130105300174
POS	A	Slovensko	bohatý	987	173.114306882582
POS	A	Maďarsko	skvělý	264	41.5812910035933
NEG	A	Slovensko	pouhý	654	118.844280162037
POS	N	Ital	šťastný	68	18.4313160858127
POS	A	Francouz	jistý	679	173.095509684336
POS	A	Slovák	obranný	139	21.2117373444192
NEG	A	Slovensko	závažný	274	36.2434948826306
NEG	A	Američan	propagandistický	68	10.2811850400666
POS	A	Ital	klidný	98	24.5968810082197
POS	A	Maďar	správný	67	14.3014329902597
NEG	N	Rusko	poslední	144	18.321607070631
POS	A	Angličan	základní	191	32.7131161083608
NEG	A	Ital	zabitý	30	13.0386503301796
NEG	A	Rusko	tíživý	50	10.2762141933374
POS	A	Čech	zajištěný	169	29.7242867099307
NEG	A	Rusko	absurdní	193	28.0279452290684
POS	A	Rusko	krásný	536	109.03212324413
POS	A	Rakousko	věřící	128	22.7444260036439
POS	A	Maďarsko	věnovaný	78	22.0011575793961
POS	A	Rakušan	super	112	17.5310650809971
POS	A	Rus	zřejmý	71	12.3697585102052
POS	N	Německo	výhodný	112	17.5866815897408
POS	A	Polsko	citlivý	179	30.7281666939352
NEG	A	Nizozemsko	útočný	73	13.1805825794959
NEG	A	Rus	vinný	49	11.8071413940377
POS	A	Německo	bohatý	2323	591.987282239903
NEG	A	Slovák	sporný	81	12.430313084272
POS	A	Polsko	získaný	144	21.5149074684048
NEG	A	Slovensko	propagační	89	12.5711909949608
POS	A	Čech	neuvěřitelný	542	109.189461667839
POS	A	Itálie	odvážný	69	10.4925091918354
POS	A	Polsko	skvělý	552	95.8934107740336
NEG	A	Německo	odolný	82	11.0844288350692
POS	A	Čech	zvědavý	245	62.3686069637011
POS/NEG	A	Čech	velký	33094	9552.73007896748
POS	A	Američan	preventivní	82	14.1050903130264
NEG	A	Itálie	oslabený	60	12.1856503137385
POS	A	Čech	hluboký	543	78.1711062318002
NEG	A	Kurd	teroristický	199	25.2266369840823
NEG	A	Ukrajina	obžalovaný	67	10.1885351092264
POS	A	Kazachstán	otevřený	53	10.2129798148063
POS	A	Rakousko	hezký	182	35.2666920921074
POS	N	Rusko	příznivý	283	45.5256556126215
NEG	A	Vietnamec	nízký	97	17.7007978445468
POS	A	Francie	vítězný	1001	211.965239463658
NEG	A	Brit	teroristický	241	33.9656393491439
POS	A	Rom	předchozí	182	25.6169451037788
POS	A	Čech	hodný	324	100.770476898956
NEG	A	Francouz	silný	981	219.20677116936
POS	A	Itálie	velkolepý	78	12.3650070279357
NEG	A	Francie	poslední	8784	1452.81062653009
POS	A	Němec	morální	470	69.7421791542105
NEG	A	Rusko	fašistický	132	21.7454225389622
POS	N	Rusko	reálný	94	14.2867815162574
NEG	A	Ukrajina	agresivní	164	33.6402064281225
POS	A	Německo	tradiční	2882	466.696824249291
NEG	A	Itálie	drtivý	134	23.5330735558969
NEG	A	Ukrajinec	zabitý	31	17.7156926406926
POS/NEG	A	Angličan	obrovský	156	36.3161800739506
POS	A	Maďarsko	výjimečný	106	13.9079196201712
POS	A	Rom	schopný	565	127.855025584625
POS	A	Maďar	sociální	142	15.9084322729732
NEG	A	Američan	obžalovaný	73	31.6224239486004
POS	N	Rusko	stabilní	281	90.0687367472022
POS	A	Německo	zajištěný	184	32.7484208615623
NEG	A	Češka	klíčový	153	29.1116587532566
POS	A	Čech	schopný	1690	440.249136384468
POS	A	Rus	vynikající	303	76.7580495238575
POS	A	Německo	užitečný	181	24.2860705386671
POS	A	Francie	jasný	1256	206.554475632916
NEG	A	Bělorusko	závislý	49	11.037931906639
POS	A	Bulharsko	mimořádný	76	12.1805802777877
POS	A	Německo	klidný	351	51.4132218365245
NEG	A	Rusko	tvrdý	1955	393.248019642684
POS	N	Slovensko	tradiční	250	29.7394082791919
POS	A	Němec	svatý	533	65.2932393869369
POS	A	Němec	nadějný	198	36.1636779374934
NEG	A	Čína	oslabený	48	11.4568889781749
POS	N	Rus	možný	62	10.793094347629
POS	N	Slovák	úspěšný	69	10.6544610874635
POS	A	Bulharsko	sociální	185	21.7937262974864
POS	N	Němec	schopný	56	16.7211696585179
POS	A	Rom	správný	191	33.6724445424008
POS	A	Polák	hrdý	192	63.8906741917449
NEG	A	Číňanka	silný	89	21.4515596031195
NEG	A	Rom	válečný	144	31.1682755129136
NEG	A	Nizozemsko	složitý	86	11.0106510017251
NEG	A	Rusko	šílený	145	26.2393164975018
NEG	A	Slovensko	takzvaný	926	130.3731716707
POS	A	Rakušan	rozhodující	107	15.7184529580914
NEG	A	Slovák	krutý	68	14.5534695047794
NEG	A	Němec	napjatý	135	23.7319321039528
NEG	A	Číňan	nemocný	28	14.157668208984
POS	A	Itálie	základní	1817	252.474948508682
NEG	A	Češka	ztracený	44	18.6778254274965
POS	A	Angličan	otevřený	58	11.040718717557
POS	A	Rus	slavný	540	152.995467608498
NEG	A	Brit	poškozený	33	11.1879871435754
POS	A	Itálie	liberální	94	15.6503493241727
POS	N	Čech	poslušný	26	10.4025563516943
NEG	A	Čech	tvrdý	1335	257.14346188982
NEG	A	Rusko	nevyzpytatelný	201	96.0184809455538
NEG	A	Čech	ošklivý	76	12.6725232332042
POS	A	Francouz	originální	74	11.8504796235996
POS	A	Rakousko	hluboký	189	27.5463313575022
POS/NEG	A	Ital	vážný	189	31.8795544649956
NEG	A	Němec	šílený	146	32.6918043815907
NEG	A	Polák	poražený	76	17.4874397752174
POS	N	Rakousko	šťastný	89	15.2289198283619
NEG	A	Rakousko	prázdný	123	17.8531953361546
POS	A	Němka	základní	92	12.3188165135755
NEG	A	Češka	smutný	48	10.9043822536776
POS	A	Kazach	zkušený	25	17.5662414965986
NEG	A	Německo	tvrdý	1610	269.7373804795
NEG	A	Slovensko	klíčový	1138	207.872601666527
POS	A	Itálie	skvělý	838	152.416427162842
POS	A	Američan	mírový	570	78.6953617571592
POS	A	Čína	stabilní	223	43.1618604341178
POS	A	Rusko	pozoruhodný	235	30.1216127219797
NEG	A	Ukrajina	odsouzený	53	12.882030047347
POS	A	Čech	zajímavý	2449	447.065865035164
POS	A	Ukrajina	záchranný	87	16.3472959008942
NEG	A	Francie	údajný	367	57.7336942350718
POS	A	Francouz	lidský	201	22.1624551492995
NEG	A	Rakousko	špatný	1222	190.371311675332
POS	A	Ukrajina	snadný	127	21.7503459990502
POS	A	Polák	ochotný	208	56.2837195098705
POS	A	Nizozemec	dobrý	1274	239.433217030023
POS	A	Francie	pravý	598	94.1047742088992
NEG	A	Brit	tajný	298	46.5429597827126
POS	A	Rusko	úspěšný	1765	317.311753858973
POS	A	Rus	slušný	146	34.0423166140913
NEG	A	Slovensko	napjatý	146	26.4473144291294
POS	A	Francie	skutečný	713	113.387392460844
POS	A	Němec	revoluční	353	49.5335251342267
POS	A	Nizozemsko	otevřený	183	37.8882586020311
POS	A	Ukrajina	správný	136	20.1667923662618
POS	A	Čech	rozumný	280	56.4988689486458
POS	A	Čech	mimořádný	599	106.268716705563
POS	A	Německo	hezký	367	63.1658905011295
POS	A	Američan	vášnivý	81	14.3538306521065
NEG	A	Rakušan	pouhý	252	39.7946239495245
POS	A	Rakousko	vynikající	399	56.3514285396472
POS	A	Kurd	bezpečnostní	106	14.5750239552098
POS	A	Američan	skutečný	638	127.052322308919
NEG	A	Ukrajina	brutální	85	12.9040925245435
NEG	A	Ukrajina	podezřelý	188	37.9805853146614
POS	A	Německo	výnosný	80	13.3619191360125
NEG	A	Německo	pasivní	146	21.8582433378623
POS	A	Francie	přátelský	698	149.415585833337
POS	A	Nizozemsko	ideální	96	15.7220102009588
NEG	A	Němec	agresivní	185	40.0670970856702
NEG	A	Rusko	extrémní	216	39.5274243564065
POS	A	Američan	liberální	181	37.8557658292943
POS	A	Francouz	slavný	1020	387.955997141326
NEG	A	Rus	hloupý	71	15.9756979694416
NEG	A	Češka	odsouzený	19	13.1732664995823
NEG	A	Slovák	odsouzený	46	21.5679382615121
NEG	A	Němka	zraněný	91	44.6040232061484
POS	A	Itálie	báječný	64	10.0711925665747
POS	N	Rus	schopný	92	14.9268118775367
POS	A	Rom	motivovaný	689	125.133084598004
POS	A	Rakousko	příznivý	222	35.9918983956959
NEG	A	Čech	vysídlený	49	15.604012115622
POS	A	Čína	citlivý	372	72.1600947527265
NEG	A	Rus	zabitý	44	16.4650839442141
POS	A	Ukrajina	kvalifikovaný	189	33.6136366173988
POS	A	Rusko	spolupracující	45	11.0777866041521
POS	A	Polák	čestný	92	17.8745963528719
POS	A	Rus	hrdý	199	63.4707760049494
NEG	A	Ital	unavený	57	15.172898148437
POS	A	Slovensko	jistý	1558	234.524473062206
POS	A	Rumunsko	jasný	217	34.065300648155
POS	A	Slovensko	chráněný	333	54.0424859321094
POS	A	Američan	slušný	226	53.2874321988462
NEG	A	Maďarsko	klíčový	387	59.9294401636554
NEG	A	Rus	zklamaný	105	32.7791045415583
POS	A	Brit	mimořádný	86	14.9702041091062
NEG	A	Itálie	poslední	6408	1079.2077427033
POS	A	Němec	zkušený	1144	404.907197166328
POS	A	Vietnam	schopný	79	12.9117783844352
POS	A	Bělorusko	předchozí	127	20.5841065325698
POS	A	Holanďanka	dobrý	45	11.4999532461526
NEG	A	Vietnam	takzvaný	92	12.8208999363473
POS	A	Němec	elegantní	69	12.2271321405819
POS	A	Itálie	předběžný	152	19.7264635982455
NEG	A	Čech	bláznivý	125	30.9525256136936
POS	A	Rakousko	záchranný	275	38.6463135139654
NEG	A	Maďar	drtivý	61	15.0244521301379
NEG	A	Polsko	tragický	305	55.6808421595152
POS/NEG	A	Rus	vážný	248	33.3710269430213
NEG	A	Slovák	prázdný	132	25.0570357716345
POS/NEG	A	Maďar	důležitý	243	35.994795863381
NEG	A	Číňan	slabý	65	15.0919880260414
POS	A	Britka	slavný	72	37.4907274970916
POS	A	Čech	bodrý	48	20.3508931676451
POS	A	Slovák	vítězný	627	206.479525034629
NEG	A	Američan	chybný	78	13.3126248731967
NEG	N	Američan	poražený	95	52.3366864130022
POS	A	Německo	zajímavý	2559	362.68025819718
POS	A	Bělorus	zkušený	37	13.9682806319877
POS	A	Rus	přitažlivý	37	12.74805158165
NEG	A	Ukrajinec	zraněný	173	112.310955062426
POS	A	Rusko	věřící	135	22.2069527394327
NEG	A	Rom	opuštěný	76	16.5909265967375
POS	A	Rumunsko	sociální	378	79.5957536619065
POS	A	Slovensko	hezký	277	46.005722891961
POS	A	Brit	příjemný	65	14.0238896379056
POS	A	Američan	přitažlivý	65	21.6238276102982
NEG	A	Rumun	poslední	526	94.0481417573528
NEG	N	Rakousko	poslední	86	11.5721752009442
NEG	A	Číňan	tajný	78	13.4423081922614
POS	A	Kurd	umírněný	39	10.0038858200623
POS/NEG	A	Maďarsko	velký	10482	2091.29440168618
POS	A	Američan	statečný	86	27.5931972510528
POS	A	Němec	požadovaný	111	18.6488077188883
NEG	A	Rom	rasistický	1067	181.088970982651
POS	A	Rumunsko	úspěšný	304	46.1716169167297
NEG	A	Ukrajina	nemocný	93	16.3281590365372
POS	A	Polák	hluboký	106	15.6485576728399
POS	A	Bělorusko	tradiční	116	16.263091208169
NEG	A	Rus	podivný	102	22.4459690705265
POS	N	Rumunsko	příjemný	70	13.4625092948031
POS	A	Ital	famózní	64	22.607197455929
NEG	A	Německo	obtížný	540	78.7774079917963
POS	A	Slovensko	slavnostní	606	57.521002796261
POS	A	Číňan	jasný	189	33.9810840237549
POS	A	Ruska	krásný	143	90.0692310648193
POS	N	Polsko	možný	90	17.0735698756425
NEG	A	Rom	hrozný	100	16.0891858352146
POS	A	Rakousko	obranný	102	14.2741195120704
POS	A	Německo	mohutný	325	58.688768934539
POS	A	Francie	věnovaný	206	36.9350317856313
POS	A	Slovák	záchranný	81	11.5652850639872
POS	A	Polsko	mimořádný	480	75.9868779451073
POS	A	Vietnam	možný	250	36.0686634664363
POS	A	Němec	přitažlivý	53	12.916025865726
POS	N	Maďarsko	příjemný	97	15.575382350869
POS	A	Německo	předběžný	445	64.6960526572272
NEG	A	Polsko	podivný	116	21.489175609638
NEG	A	Itálie	korupční	276	61.9159324124045
POS	A	Francouzka	krásný	166	97.9893391632872
POS	N	Čech	kompromisní	55	12.4548806375528
NEG	A	Rus	tvrdý	521	104.048505890569
POS	A	Ital	možný	336	49.1334494228684
NEG	A	Polák	válečný	287	46.2627927086868
POS	A	Německo	ochotný	923	164.801633763332
NEG	A	Američan	uvězněný	45	16.349249281933
NEG	A	Němec	teroristický	197	26.5507139428778
POS	A	Čech	originální	318	56.0720936806752
NEG	A	Američan	agresivní	150	30.9884012428987
POS	N	Německo	příznivý	330	54.8049936189432
POS	A	Slovák	správný	169	34.0975945309811
POS	A	Nizozemec	rád	185	47.3256528885682
POS	A	Američanka	výborný	147	48.0339854504721
POS	A	Čína	připomínající	61	10.4389345940476
POS	A	Ukrajinec	jasný	155	24.0239581997419
POS	N	Číňan	příjemný	39	10.2407372997846
POS	A	Francie	luxusní	471	74.7196668396169
POS	A	Německo	nadějný	248	40.9883834677677
POS	A	Ukrajina	výjimečný	111	24.2230077128344
NEG	A	Brit	drtivý	102	24.990696246478
NEG	A	Rakousko	protestní	139	23.1875625861723
POS	N	Itálie	příznivý	113	17.7153887545938
POS	A	Ukrajina	nadějný	75	14.8392918169514
NEG	A	Rakousko	nepřátelský	91	20.4281237998456
NEG	A	Čech	obžalovaný	256	125.48773727468
POS	A	Američan	obranný	365	52.8727187741792
POS	A	Bulharsko	významný	274	39.9133356870954
NEG	A	Rom	divoký	80	12.8313897684006
NEG	A	Němka	poslední	812	132.529398091427
NEG	A	Francouz	obviněný	60	21.7304014845636
NEG	A	Slovensko	rozdělený	133	29.293103358413
POS	A	Američanka	pravý	111	23.5164267191566
POS	A	Čech	užitečný	279	51.1764427882102
POS	A	Američan	zázračný	75	28.035908272083
POS	A	Polsko	významný	2272	337.122018084045
NEG	A	Rus	pouhý	394	74.7045811663602
POS	A	Rusko	stabilní	570	125.679276712288
NEG	A	Vietnam	nízký	149	20.5503241169603
NEG	A	Rusko	hysterický	69	10.7743594758125
NEG	A	Čech	směšný	145	24.0223268759094
POS	A	Čech	prestižní	1699	359.780411662314
POS	A	Ukrajina	příznivý	81	14.4311409509868
POS	A	Francie	revoluční	427	186.853402792771
NEG	A	Ital	nemocný	58	31.9971840179621
NEG	A	Rus	nemocný	75	22.350156424251
POS	A	Ital	hezký	108	22.7293716423657
POS	A	Rusko	optimistický	153	23.7740699803659
NEG	A	Nizozemka	poslední	177	29.7804440628651
NEG	A	Maďarka	poslední	166	24.7417039605158
POS	A	Francouz	chytrý	54	12.0411574489911
POS	A	Čech	spravedlivý	338	56.1279595333255
POS	A	Maďarsko	schopný	383	51.2693300458471
NEG	A	Rus	prázdný	151	22.3820962646246
POS	A	Rom	kladný	57	10.824423955674
POS	A	Angličan	jasný	126	23.0457841457359
POS	A	Polsko	věrný	143	24.6800764957292
NEG	A	Rakušan	klíčový	77	12.0168424309093
POS/NEG	A	Američanka	důležitý	87	13.6363838420627
POS	A	Rusko	předběžný	320	47.3127977803723
POS	A	Ital	originální	55	10.0944111737048
NEG	A	Němec	směšný	83	15.0007307694104
NEG	A	Francie	podivný	151	25.4219277258703
NEG	A	Češka	poražený	49	16.2797522180361
NEG	A	Francouz	arogantní	73	20.3043128088602
POS	A	Polsko	svatý	592	76.750613554835
POS	A	Francie	super	179	29.4438896054135
POS	A	Slovák	krásný	236	36.7053357550903
POS	A	Němec	sladký	80	15.1158883054331
POS	A	Slovensko	dobrý	11796	2096.40873015938
NEG	A	Slovák	divoký	298	49.9848459555854
POS	A	Německo	schopný	1626	252.873859125251
POS	A	Nizozemsko	špičkový	128	19.6923155259333
POS	A	Ital	zvědavý	41	10.328399786488
NEG	A	Američan	dramatický	288	42.5069634721605
POS	A	Polsko	požadovaný	73	11.5800784990105
POS	A	Polák	zajímavý	461	63.3993608241201
POS	A	Ukrajina	lidský	521	70.3167407025688
POS	A	Nizozemsko	výhodný	126	23.8596935779753
NEG	A	Německo	šílený	365	58.6188915393887
NEG	A	Čech	omezený	228	43.5663065695741
POS	A	Němec	mimořádný	434	56.4576809120361
NEG	A	Čína	hrozný	54	10.1988349925381
NEG	A	Němec	pouhý	933	145.71969579346
NEG	A	Rusko	špatný	3037	579.851658280259
POS	N	Francie	jistý	109	15.6438862888946
POS	A	Slovensko	krásný	1157	227.907869657982
POS	A	Bulhar	výborný	42	15.5593227552254
NEG	A	Čech	špatný	4494	893.012463024135
NEG	A	Čína	temný	79	13.2487531607042
POS	A	Rakousko	užitečný	128	16.83246490551
POS	A	Ukrajinec	ochotný	90	22.7433115918458
POS	A	Francie	připomínající	102	14.322070090308
NEG	A	Maďar	poražený	51	12.3751596544962
POS	A	Bělorusko	schopný	69	12.2895898821817
POS	A	Němec	fantastický	149	24.3689139518362
NEG	A	Bělorusko	nevyzpytatelný	26	12.9273199023199
POS	A	Angličan	hrdý	113	55.1344340465121
POS	A	Mongol	rád	38	15.5095968644882
POS	A	Češka	skvělý	241	52.080727837008
NEG	A	Slovenka	podezřelý	24	10.4578120207916
POS	A	Francouz	famózní	53	19.0281186406186
NEG	A	Rumunsko	špatný	516	95.9763801501704
POS	A	Německo	zázračný	104	15.3440953400967
POS	A	Rom	civilizovaný	50	11.0578646707323
NEG	A	Polsko	ničivý	69	11.2332304920692
POS	A	Francouzka	zkušený	58	36.8944768589903
POS	A	Čína	užitečný	90	14.8772337137983
NEG	A	Američanka	silný	236	54.4168850993347
POS	N	Francie	příjemný	233	38.7558693775383
POS	A	Angličan	nadšený	41	10.2572646720791
POS	A	Rusko	senzační	154	30.433421391865
NEG	A	Rus	dominantní	50	14.2322315240659
NEG	A	Rakousko	omezený	185	26.7738066599808
POS	A	Holanďan	zajímavý	95	12.6709078977675
POS	A	Ukrajina	jednoduchý	182	29.3942139185103
NEG	A	Čech	obyčejný	847	404.39331817633
NEG	A	Rumunsko	katastrofální	44	11.300962000962
NEG	A	Čech	korupční	84	12.4217635864245
POS	A	Polák	veselý	59	11.9695707376442
NEG	A	Vietnamec	špatný	161	24.3690265437307
NEG	A	Čína	nevyzpytatelný	66	20.9879595679518
POS	A	Rusko	užitečný	188	36.4394717000908
NEG	A	Čech	ponižující	69	15.4160066366113
NEG	A	Čech	klíčový	1439	283.91956229694
POS	A	Američanka	jasný	126	26.260748320434
POS	A	Polsko	zvýšený	333	48.2297991546081
POS	A	Německo	kvalifikovaný	581	88.4683376020185
POS	A	Itálie	skutečný	377	61.9397175609367
POS	A	Ital	aktivní	136	24.9636040127701
NEG	A	Bulharsko	takzvaný	108	15.5108918951191
POS	A	Rus	mohutný	94	24.7638735016124
POS	A	Maďarsko	vítězný	297	56.7032071641994
NEG	A	Rakušan	těžký	404	60.21095431212
POS	A	Ital	svatý	165	26.5963231347891
NEG	A	Francie	sužovaný	31	10.0683865970631
POS	N	Ukrajina	možný	75	13.7524897504693
POS/NEG	A	Rumunka	velký	200	35.6550608038013
NEG	A	Čech	ztracený	339	123.517552043627
NEG	A	Rus	postižený	58	16.6825340294381
NEG	A	Rusko	skandální	92	14.65848059248
POS	A	Polák	reálný	109	15.5111195146711
POS	A	Američan	důvěryhodný	82	18.3454371041755
NEG	A	Američan	zoufalý	95	34.390679194777
POS	A	Slovensko	požadovaný	102	15.335705266153
POS	A	Čech	fantastický	435	106.577960552366
NEG	A	Ukrajinka	zraněný	24	10.948300718889
NEG	A	Kazachstán	klíčový	75	15.4190659762351
POS	A	Američanka	dobrý	1659	317.732641537944
NEG	A	Slovensko	smutný	262	41.0503774424217
POS	A	Rakušan	správný	96	22.5405938416434
NEG	A	Čína	komplikovaný	130	25.1680078775575
POS	A	Angličan	zkušený	75	28.5364790694815
POS	A	Češka	nadějný	58	26.2521902884389
POS	A	Nizozemec	zkušený	161	63.3268917805327
POS	A	Francie	vášnivý	144	27.9671122647312
POS	A	Ukrajina	skutečný	347	62.4840911946703
POS	A	Slovák	zkušený	565	207.571680619652
POS	A	Čech	vyrovnávací	149	30.5430275683446
POS	A	Rusko	odvážný	138	19.9836515070312
POS	A	Maďarsko	krásný	208	33.3910794352908
POS	A	Polsko	zkušený	368	47.4938741213893
NEG	A	Čech	špinavý	197	32.6685018173792
POS	A	Maďarsko	liberální	283	48.6735015539672
POS/NEG	A	Rus	obrovský	625	126.665958204042
POS	A	Francie	neuvěřitelný	238	37.3538573963092
POS	A	Německo	hluboký	695	112.657123021578
NEG	A	Francouz	drtivý	112	30.222991836669
